DeviceID,SensorData,Location,CloudCommunicationCost,CloudComputationCost,FogCommunicationCost,FogComputationCost,BlindedSensorData,ProxyProcessingTime,ProxyProcessingEfficiency,ProxyProcessingAccuracy,PossessionCheckTime,PossessionCheckResult,PossessionCheckAccuracy,PossessionCheckEfficiency,ModelEfficiency,ModelAccuracy
bbfc581d-d9ee-4dcd-a765-97b25e690385,91,New Crystal,4.483645954719223,13.848684048416128,1.3632931578348242,7.490496050181793,90.36882360430911,0.35368469853273876,0.9603524608157377,0.9245797861680758,0.7528937985441211,True,1,0.7489490301130306,0.7861175696731709,0.8530209097212152
bb231681-6900-46da-881d-dcde17b66ca9,86,Hayleychester,6.916413452101357,10.040949710271349,2.8875989413808654,8.326740801547398,85.36882360430911,1.128462716681976,0.765335657326829,0.8635949505635871,1.7279477537933643,True,1,0.42381918891790094,0.7768143242024745,0.9935810655179755
9ced97b4-c467-4079-a1f6-67ffcede1a4d,0,New Leonardfurt,8.187503048507217,12.056654706409631,0.5177466790464957,3.8000288385969903,-0.6311763956908869,0.14590748116182353,0.7186653291061572,0.927635594184405,1.4393455757085123,True,1,0.5200530227730857,0.7245074566814961,0.9237536567775996
fe2e200e-ea06-4669-982c-17c15b04aa80,19,South Ryanhaven,6.425894459853155,17.35555394394224,4.820053895590799,3.756791479243069,18.368823604309114,0.6616409409270185,0.9766867875440752,0.8779885204129187,1.6772139661905907,False,0,0.4407362715241663,0.7417353005117361,0.9180486867704131
ae74ec61-83f5-45d1-aff3-2fd715f66d89,92,Port Frankshire,9.840677484974961,5.540011185757607,4.234975768053239,1.1424546892937653,91.36882360430911,0.9203922055116588,0.9844141712222085,0.9246177417636451,1.259202181347918,False,0,0.5801214865596256,0.9938760370905573,0.9122726624494825
5f9351c3-b666-40e6-85c1-43f7f81711d9,50,West Robert,9.949631004129179,9.206649368605813,3.2859374630927496,5.917911071598377,49.368823604309114,1.028008678805208,0.831679490553737,0.9508713898217475,0.49581783532085894,True,1,0.8346705090608277,0.9681454257059404,0.8484762415294874
57e65b99-9351-4baf-834c-184c00dffd16,40,Jasonshire,6.198466806795411,8.440873759112915,1.9238225597776186,3.6888316901827958,39.368823604309114,0.8600146754232217,0.8315728127140453,0.8549722023428074,2.3514314167757977,False,0,0.21591977653982497,0.7400989601305638,0.8416391502001397
a9ac154d-2a9a-4cee-9d04-d7f25d3a7fba,84,New Gregory,5.343582947335965,11.635898547055142,3.0030543298940913,8.571601017890686,83.36882360430911,1.5914245681435786,0.8372388651270011,0.9557751171147775,0.6891527132971895,False,0,0.7702033707701511,0.7212640992562206,0.9350626248883555
8ebd3a0f-2007-48e3-9523-39b802caa202,27,Darrenborough,8.155473408233656,12.210272725277587,2.8784438376570094,1.0460232058793908,26.368823604309114,1.7674892334683183,0.851503771944148,0.8075987186617903,0.41844303952917605,True,1,0.8604709839297542,0.9801810934758887,0.943852181166715
99d625b0-866f-4bb5-b0bd-f1ef0353ff5f,85,Gomezview,7.316813813509558,11.827814044620304,1.3894383604773524,8.919307576831272,84.36882360430911,1.5848794204842847,0.758918574318014,0.8402492782208052,1.2970627619405088,False,0,0.5674969497436317,0.909964588074912,0.8092734408427508
06e2a860-e828-41d6-8793-888d4a0b7527,22,Lake Danielstad,2.0591056217184427,18.605352016359873,1.2995009917815419,8.103887991090131,21.368823604309114,0.43516741148345783,0.7892301604600731,0.8698655939892537,2.328089126863576,False,0,0.22370321762165868,0.7084849249084425,0.8926229120308227
379652b8-974d-4c31-8cbe-d9a7eadc491e,12,Garybury,1.954909323713514,10.159315167741454,3.1907932326939026,1.84136458256107,11.368823604309114,0.7320305531637183,0.7498393119638482,0.8778555887804719,2.2627038254014638,True,1,0.2455058189714866,0.817356846588738,0.8533591427756226
8fdbdc46-b944-4b54-916a-6e490cf6cce9,76,Robertsberg,4.286238721535828,16.507520697323272,3.470042630095351,1.9433567143993176,75.36882360430911,1.3786177300660687,0.7993099452412435,0.9126633796335367,1.223407263738459,True,1,0.592057232079453,0.9365547755286132,0.9384506850911507
c7abed2c-e12a-41b9-a1d7-bb03290b2960,37,New Crystal,4.661302952346762,9.767674573883072,2.331079118914925,1.6257923791516087,36.368823604309114,1.1237152982606642,0.8438881244797887,0.8385792381527788,1.3042011280250712,True,1,0.5651166754839646,0.9324273342490665,0.9099207302197901
ba4173a6-8340-42a8-863d-3d8bed428ee7,66,Lisamouth,4.22287854489148,6.128056400976207,1.2690262633097833,9.915175961711547,65.36882360430911,1.6295390605330724,0.7044290167388865,0.8144978094333482,1.9267019444767055,False,0,0.35754499136621476,0.7162227609405051,0.9782753434947193
653e826f-c899-4940-adca-7d9a8c90fb2c,79,Fullerfurt,5.993527309246217,14.579701853753152,0.5495648047070951,5.615660071169222,78.36882360430911,1.3693454874491076,0.8482816115629495,0.8553690931189799,2.317870298924277,True,1,0.2271106658835913,0.8663470141492077,0.87470038710292
9795aa06-7f15-4bc9-9573-ad58d655b4f2,26,New Karenhaven,4.144283942310736,16.272332112065374,0.7375726910698805,4.235438671434101,25.368823604309114,0.25221960753341544,0.947766174219286,0.9803050185243093,1.102345652336837,True,1,0.6324249904767558,0.8127822474307322,0.9312599592628593
3e174223-2d16-494b-a541-6f21fb843a1c,81,New Michaeltown,1.8532937160469967,10.639231636262249,3.8522383543877354,7.719834957183232,80.36882360430911,1.9730405108946196,0.894179186966485,0.8640588752675318,0.5141621410314974,True,1,0.8285536360709528,0.9087114883823044,0.9973624245447299
d5352bd0-8f20-469f-b298-07bfdc48df7e,65,North Michaelshire,1.0560261979292243,9.901115812132396,4.00212208328796,8.541677887707754,64.36882360430911,0.1901470161765686,0.9071855057995577,0.8216726998374528,2.1113391215282307,False,0,0.29597808449885654,0.8958047115905526,0.8845055813927412
cd027a1b-c1ac-4b75-89fb-b14a9043f80c,64,Munozburgh,9.874857146898904,12.06151940902955,3.4276414194932894,2.1050043559034837,63.368823604309114,0.16081646070587247,0.7490801712082962,0.9183928914790825,0.8342576586291528,False,0,0.7218184095293656,0.7672684918656983,0.9557299214672704
940ce42b-c830-4dc8-abd1-15cbcde0e297,15,South Leslie,5.582068829509341,18.646067187887994,4.763196789561651,7.307520376033425,14.368823604309114,1.0242555637462012,0.9731143978071233,0.8730529921770801,0.8349174710137997,True,1,0.7215983963755459,0.9383517056216,0.9657560795495241
44797bb6-708f-4af0-81ca-058d872920e3,52,Port Alexandra,8.980269097848215,19.617872588395226,4.115286667641919,4.9625267477176385,51.368823604309114,1.8449123291324776,0.923989623704469,0.9017869990612053,2.516375676861458,False,0,0.16091943445722667,0.8391380935819057,0.9989126770312698
b0d443dd-7015-4485-9ae6-d27a15c1578e,34,Alvaradomouth,3.431957417994116,7.011073064183561,4.156639806238497,6.101500492315348,33.368823604309114,0.5791028769969133,0.9435226856940646,0.990716250304432,0.3764636588297515,True,1,0.8744689266146642,0.8209975722594558,0.8458403921771407
b88605aa-dc76-4bde-8d8f-5106ffd21253,36,New Jodiville,3.854339547659124,13.59946580595048,2.814043553047959,6.104421749861753,35.368823604309114,1.044061114167946,0.7275661239350191,0.8708940898003189,2.4109026275207013,False,0,0.19608921721428496,0.8003380361493283,0.83713305393224
098aa6a0-0d50-4559-91d4-97cb320dc588,61,North Joseph,3.5887131616889594,11.416938090511621,2.0616613675804967,1.7735004654242905,60.368823604309114,0.7244116220589629,0.8385941786583779,0.9622112323455703,0.5782962449110574,False,0,0.8071682441166962,0.969155803142566,0.8563362889418692
0ac908c9-9e96-4a26-a781-d47bd7650aab,73,Scottport,8.863634161670667,6.9039717725957646,1.6749863791598796,8.035731156270586,72.36882360430911,1.2936546045026316,0.8413456751873873,0.8157275337330073,0.8082792241583594,False,0,0.730480867876943,0.924404292683639,0.9354063482485246
b7f2e649-61b8-472f-86e3-af23538ebf13,58,Williamsland,8.644646564432097,19.557454087833605,3.2431534333970955,3.702241047214647,57.368823604309114,0.3168773456290753,0.878078028336697,0.8818621636714511,0.8279322897982031,True,1,0.7239275914391827,0.9868845980022491,0.9057794898043469
8eae0774-3238-483f-acd8-255f85396f99,39,Jasonchester,1.5567659631846493,15.905963403036582,1.1127992121328223,8.95363713200337,38.368823604309114,1.2226494587736685,0.953098113991646,0.9932445508420885,0.21109878623486333,True,1,0.929609521118776,0.8073944424905521,0.8083850111779635
6cd988f1-614b-4ae1-8a6d-47da7aa6ff58,51,East Nicholasbury,2.066142182506866,14.622970740192766,4.130246148665481,9.25939090233384,50.368823604309114,1.687798469842433,0.8376007315841705,0.9196396283445449,1.2229438754753277,True,1,0.5922117479927442,0.7915353973132297,0.9581197074427629
94cb9bd2-9c6a-4293-ad48-5eb1279db40a,4,Kentfort,8.205180353146119,8.117659064993902,1.5440602874277425,8.634101355783425,3.368823604309113,1.4692700268723116,0.7660180693688816,0.9348820808108151,2.777823262255926,True,1,0.07374024661584744,0.71100312280294,0.8945862505509609
8c54e7fe-4a42-4c1f-a78c-b31ef8b92028,73,Eatonmouth,4.4286894199140585,17.15348578530107,3.279353919746781,8.063419162198592,72.36882360430911,0.3452808189411513,0.7785268994510035,0.9509478330263897,1.90382972666225,True,1,0.3651716878231236,0.762915380205911,0.8871681382972328
8d644027-81bf-45c7-8a30-fab4c0bc32a0,36,West Laurahaven,6.115263179474247,12.228884473186604,4.148805152685188,4.232908613282962,35.368823604309114,1.2318858994647193,0.7656686875568632,0.8772354754306041,0.2125222740831005,True,1,0.9291348618698709,0.9235687467200325,0.906067428570726
ff1e4ec8-0925-428d-a243-b5f6dd292633,11,Elizabethstad,4.683145627635495,17.218056211551847,3.0221500993030244,5.665717726627593,10.368823604309114,1.6120064001871264,0.7129516090260453,0.9771243464336894,2.2484502900120433,True,1,0.2502586325698344,0.8517928702656847,0.8806147645060981
291fcf87-1d43-4b46-8880-f91582695ca6,35,East Scotthaven,8.024285911592525,12.699897149581721,2.8776238509336327,8.915145542784163,34.368823604309114,1.8030296491378728,0.9613568310680232,0.9312632103133814,0.5485084745608719,True,1,0.8171009180896325,0.9058882814696253,0.8879030065171569
97bc10cb-3f99-4a51-9f80-fd0f90907b18,49,Jamesmouth,9.521416205364735,15.793564291274382,1.2904393347184118,8.859552784284986,48.368823604309114,1.7629334523156075,0.9313017858797799,0.8145019170431911,0.2592325595970106,True,1,0.9135594081941462,0.9738153227805999,0.8325174926958524
21e97133-247f-4e37-b476-4d247ab2269d,20,South Davidbury,7.020545561067074,8.134549314287153,1.626861474071525,8.008799038102445,19.368823604309114,1.365199091319163,0.8506689946798816,0.8011365205105097,2.002127249880224,False,0,0.33239457026805974,0.8644810544413531,0.8683757732096127
f05aad6b-2789-4428-9a45-aad041d8c146,62,Joshuastad,7.745714690380038,10.982994477141656,4.317866693129757,7.6263735122520275,61.368823604309114,1.8261334103290234,0.850415227974996,0.8642037159970793,2.311128536476538,False,0,0.22935869343345994,0.8361690778505819,0.8824537074674764
e0a4437b-8b50-4faa-a68e-b2400771b42c,94,South Melissa,5.279822019515527,8.069199830627813,1.7724254493749594,3.9209476200519995,93.36882360430911,0.5796426739563955,0.9351926014506006,0.8930543042455762,0.31186637868669415,True,1,0.8960087637913474,0.9553619629379655,0.8436194663232741
9deb7bf8-274e-4f41-8f12-765587b7a5de,61,Parkerport,4.216365591559422,18.351335273922032,3.2156470086200586,4.722594834408906,60.368823604309114,0.12326075060298014,0.9949853584635366,0.8727554260962112,0.9097956273424461,True,1,0.6966304210701242,0.7109187216772267,0.9180507270977962
083b5cdc-f463-4130-b50d-1dcf40f2cce7,33,North Adamtown,3.1822679387918695,19.903905034682865,1.3424559366201654,7.6093706460505395,32.368823604309114,1.434474143476369,0.7316836957983229,0.9410195767439952,1.2266890661235108,False,0,0.5909629214697258,0.8225646145537726,0.9747838952213651
d3b802f2-2d9e-43db-9aa4-292d4a4bbeaf,40,Banksshire,1.4934142402633495,5.866795202303253,1.7704273264010784,6.339733781743753,39.368823604309114,1.8914268324059136,0.9496982184501105,0.9451586974966639,1.3515058159606839,False,0,0.5493430194790931,0.7327041876765213,0.8246714738520908
6e58994d-8527-4986-91fe-8a55cf12f787,96,Michaelberg,3.649892142969013,17.513255373340463,0.726446713382537,1.6110058165886667,95.36882360430911,0.2066403287415371,0.8434361248789939,0.8114629853736594,2.746578231599866,True,1,0.08415884119787242,0.7344549360857097,0.9291175403591962
19fbdcf0-6bb3-4e0f-98ef-81d7af25d2a2,69,Weissborough,4.439820478347203,7.972267074881799,3.3243068433310228,2.5259453244430583,68.36882360430911,0.782993768398156,0.8834895175344112,0.88217669107599,1.4097036338938183,False,0,0.5299370705050528,0.9662477667171228,0.8568171885029694
0a7ab6bc-f1e8-44d0-a677-5dd3972ef3ad,17,Lake Isaacland,2.130364795371797,10.734973603389376,2.1258794052971517,1.8803814474369736,16.368823604309114,1.0791743233491011,0.8624499495454311,0.8739041810975381,2.894243315530945,True,1,0.034920206730403636,0.9272178557750492,0.9002190306180726
3f6b330b-ec30-4a7a-a7c4-fcbe8baaa1c2,25,West Ryanborough,1.766255904256032,16.733468865600543,1.9822954018194048,2.7822935424153004,24.368823604309114,0.9085747854439464,0.8561850160196394,0.8862010941059096,0.8283984892076424,False,0,0.7237721381546334,0.9702102596214607,0.9904962542765104
7c5c6011-cfb7-4066-9481-912ac6cfb623,37,Lake Richard,8.635729462518052,7.356325135162312,3.2078658619878824,5.195619599408063,36.368823604309114,0.5106388379910552,0.7693585053984755,0.9851248024417919,2.752963727454602,True,1,0.0820296100491491,0.9893625562084031,0.9882452692363773
3f43cc1e-abc2-42f2-91e9-3f3e6c4111d4,99,Greenborough,4.330819139172929,16.175744243109058,4.217501781842166,9.736131418202548,98.36882360430911,1.2119162850718588,0.8394219775979028,0.8669086891913651,1.7544498009181968,True,1,0.4149821329512492,0.7537868850843036,0.9101379070358562
1a38b946-e564-40c3-a683-0ad50893797b,33,Jamieville,8.527538830198226,11.527175584719268,3.745339759782669,1.4460125327471594,32.368823604309114,1.4482808321413403,0.80822704017635,0.8026872731514464,0.2641945899939608,True,1,0.9119048288282757,0.8844317436730484,0.8658967261151217
247efe7a-6d8f-4a73-bdc0-615f52f0fb57,31,Langland,4.949731320556918,11.824124458473682,3.8036706470990382,4.4570854348052915,30.368823604309114,1.101408733527766,0.7243621367862405,0.822421680057585,2.297066280749483,False,0,0.23404772520115735,0.9329266168862371,0.8421800902390392
ba84c772-17ae-44ab-912d-72b1acfff565,80,Ashleyfurt,9.668183514251188,5.252328123229367,4.482417424183883,9.338657422474801,79.36882360430911,1.340340696649368,0.9069419194352653,0.9046514156246037,0.20821282137159458,False,0,0.9305718404782718,0.8018697317687351,0.9899981233254888
150740f6-3e85-443b-b60e-08172081284b,99,Johnstonborough,3.2526589453318575,5.530512725155053,4.789373591322886,4.820146439944854,98.36882360430911,1.0662233648714474,0.8971069695958914,0.8635455881432641,2.1786039378317117,True,1,0.273548762587968,0.7411320821489249,0.85769967926941
3659b5fb-167b-4444-b909-741d6fde384f,43,South Kevin,8.819779674821246,10.115739661761943,3.4360220368649546,2.30829652915902,42.368823604309114,1.2769801986315048,0.9586655001903723,0.8777848228613986,1.9358435548588069,True,1,0.3544967391994507,0.7515183724950372,0.9985430518841787
64b8d662-7fdd-4740-8966-4253efd55bf0,82,Lake Peter,4.035751436654265,14.570216530667754,3.2297395786079073,4.6435372629731955,81.36882360430911,0.603170874270045,0.7726558426179766,0.8881504497466096,1.2207816473402835,False,0,0.59293273875063,0.8931844557638555,0.8222337056437701
ffd605a9-7fe6-4b83-b39b-f71c9bf0a1ce,20,Brianchester,4.197234577743714,7.102679630694622,4.077803490405897,5.4503535614697896,19.368823604309114,0.35782844687047854,0.751224181776688,0.8780135177591121,2.509824976189324,False,0,0.1631037528303605,0.8494597371832617,0.9002016933259216
c619d5ba-e45d-477c-9cb3-438925d65bae,72,Port Brianton,1.352702682499529,13.808192324103702,3.127305214635168,1.7677366639016672,71.36882360430911,1.6377274418751753,0.7052442460002698,0.9707382582456565,1.1066552482578624,False,0,0.6309879641154197,0.716817008049527,0.8269271791894524
0080d307-0081-4f54-9204-d78b0b5edf22,69,Orozcoshire,3.55860478068239,7.6267090290352595,1.0429115187535536,2.475620924130434,68.36882360430911,0.36994152940631,0.8108021307936844,0.8057685385852743,1.033396014161139,False,0,0.6554161129575584,0.7565644010500442,0.9757277989369251
63373438-f0d3-456b-a648-10525ec98682,50,Gaineshaven,7.8441448694571125,19.57407115850851,3.141255553708124,4.963759316587565,49.368823604309114,1.4945243184383954,0.9572102898881177,0.8023526111057502,0.43172034529099634,True,1,0.8560436921982557,0.9170097579271433,0.932345613645078
0011a269-4c79-4419-b8df-e2bedc3111a3,1,Williamsside,4.061565814844627,13.18218452619516,4.553954766047495,6.6643653106916245,0.3688236043091131,1.1790949620517213,0.8627387852627231,0.8021544214026188,2.2648956642006226,False,0,0.24477495459535703,0.7141775194089087,0.8033224528104839
aeae3991-7676-4cd6-acc7-c96814925400,85,Marquezburgh,2.823371664333091,10.96147424239151,4.237015419767427,9.349147105206693,84.36882360430911,1.2956356788662022,0.8380858672563858,0.9606329726644794,2.812888863762618,False,0,0.06204769012919831,0.7662056643544701,0.8146467618139834
b532db75-c724-4f75-b2e7-9cf077687b3a,86,South Christine,3.819922498409611,5.3286480793609385,3.676405071266995,4.127987912130969,85.36882360430911,0.11860390459608508,0.9799357598373849,0.9444189008096812,0.3574761335662121,False,0,0.8808002799109493,0.9593873985047843,0.8201799116980472
b0b5034e-cacb-4b28-abb9-3b1b27d44157,9,Jessicafort,6.342200128931355,12.606520212275495,2.995549091100128,4.894443048557893,8.368823604309114,0.9970308624911598,0.7192508857055601,0.802980364056059,1.9800997866666714,False,0,0.33973958494955314,0.8758929227660811,0.8957274477114829
3d398765-1cbd-4c65-b5d9-45d3d44045b8,56,Lake Ryan,4.9397511209683405,6.580696451896286,0.7374976258142532,6.655845486748193,55.368823604309114,0.821759056903269,0.7111318489285544,0.891014049140894,2.4843317231451247,True,1,0.1716044283767605,0.9887670038074928,0.8097387158077948
b823c458-abcc-4f4b-be3b-046bfd2d2e7c,73,South Thomasville,5.8404405185201576,15.99652762559201,3.080858723884284,6.654603244714531,72.36882360430911,0.4530627836926491,0.8076827454235205,0.9377599762340709,1.0662268510599073,False,0,0.6444687343743176,0.8132719015291453,0.9822694227520689
7be57142-43d4-40f1-8ed0-7cc0ef7637f4,50,Gomezton,1.1959768590314437,11.766144391926398,3.674117757966257,2.1805710227277557,49.368823604309114,1.4321918784077403,0.8639112788875203,0.8160806856346681,1.3764077069961929,True,1,0.5410395324420462,0.8854936504435422,0.9998049002658653
